267995,0,300,0,0,8,03,5A,64,5A,32,00,32,37
267995,0,301,0,0,3,B8,07,00
268025,1,201,0,0,5,00,00,00,00,62
268025,1,402,0,0,8,58,00,00,00,2C,A4,08,00
268035,1,203,0,0,8,00,00,00,00,00,00,00,00
268045,0,300,0,0,8,03,5A,64,5A,32,00,32,F8
268045,0,301,0,0,3,80,08,00
268045,1,401,0,0,8,0D,9F,00,00,45,00,00,00
268055,1,206,0,0,8,00,00,00,00,00,00,00,00
268065,1,400,0,0,8,01,00,0C,00,00,00,00,00
268095,0,300,0,0,8,03,5A,64,5A,32,00,32,F9
268095,0,301,0,0,3,88,09,00
268125,1,201,0,0,5,00,00,00,00,62
268135,1,203,0,0,8,00,00,00,00,00,00,00,00
268145,0,300,0,0,8,03,5A,64,5A,32,00,32,FA
268145,0,301,0,0,3,C6,0A,00
268145,1,401,0,0,8,0D,9F,00,00,46,00,00,00
268155,1,206,0,0,8,00,00,00,00,00,00,00,00
268165,1,400,0,0,8,01,00,0C,00,00,00,00,00
268195,0,300,0,0,8,03,5A,64,5A,32,00,32,FB
268195,0,301,0,0,3,43,0B,00
268225,1,201,0,0,5,00,00,00,00,62
268235,1,203,0,0,8,00,00,00,00,00,00,00,00
268245,0,300,0,0,8,03,5A,64,5A,32,00,32,BC
268245,0,301,0,0,3,B5,0C,00
268245,1,401,0,0,8,0D,9F,00,00,46,00,00,00
268255,1,206,0,0,8,00,00,00,00,00,00,00,00
268265,1,400,0,0,8,01,00,0C,00,00,00,00,00
268295,0,300,0,0,8,03,5A,64,5A,32,00,32,BD
268295,0,301,0,0,3,4E,0D,00
268325,1,201,0,0,5,00,00,00,00,62
268335,1,203,0,0,8,00,00,00,00,00,00,00,00
268345,0,300,0,0,8,03,5A,64,5A,32,00,32,BE
268345,0,301,0,0,3,1D,0E,00
268345,1,401,0,0,8,0D,9F,00,00,46,00,00,00
268355,1,206,0,0,8,00,00,00,00,00,00,00,00
268365,1,400,0,0,8,01,00,0C,00,00,00,00,00
268395,0,300,0,0,8,03,5A,64,5A,32,00,32,BF
268395,0,301,0,0,3,E8,0F,00
