Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
6.487446,,301,,,3,B3,01,00,,,,,
6.536978,,300,,,8,03,5A,64,5A,64,00,64,32
6.537442,,301,,,3,6B,02,00,,,,,
6.586983,,300,,,8,03,5A,64,5A,64,00,64,23
6.587447,,301,,,3,96,03,00,,,,,
6.636989,,300,,,8,03,5A,64,5A,64,00,64,34
6.637453,,301,,,3,03,04,00,,,,,
6.687771,,300,,,8,03,5A,64,5A,64,00,64,25
6.688235,,301,,,3,54,05,00,,,,,
6.715056,,404,,,2,4A,00,,,,,,
6.737,,300,,,8,03,5A,64,5A,64,00,64,36
6.737468,,301,,,3,F5,06,00,,,,,
6.739668,,404,,,2,02,30,,,,,,
6.770788,,404,,,2,44,00,,,,,,
6.787006,,300,,,8,03,5A,64,5A,64,00,64,27
6.787474,,301,,,3,B8,07,00,,,,,
6.802044,,404,,,2,01,00,,,,,,
6.833297,,404,,,2,A3,01,,,,,,
6.83701,,300,,,8,03,5A,64,5A,64,00,64,B8
6.837478,,301,,,3,80,08,00,,,,,
6.870749,,404,,,2,20,00,,,,,,
6.887015,,300,,,8,03,5A,64,5A,64,00,64,A9
6.887483,,301,,,3,88,09,00,,,,,
6.895808,,404,,,2,21,00,,,,,,
6.927041,,404,,,2,22,00,,,,,,
6.937023,,300,,,8,03,5A,64,5A,64,00,64,BA
6.937487,,301,,,3,C6,0A,00,,,,,
6.958301,,404,,,2,23,00,,,,,,
6.98731,,300,,,8,03,5A,64,5A,64,00,64,AB
6.987774,,301,,,3,43,0B,00,,,,,
6.989686,,404,,,2,24,00,,,,,,
7.026219,,404,,,2,25,00,,,,,,
7.037034,,300,,,8,03,5A,64,5A,64,00,64,BC
7.037498,,301,,,3,B5,0C,00,,,,,
7.052075,,404,,,2,26,00,,,,,,
7.083426,,404,,,2,27,00,,,,,,
7.087036,,300,,,8,03,5A,64,5A,64,00,64,AD
7.0875,,301,,,3,4E,0D,00,,,,,
