Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
5.220709,,301,,,3,E8,0F,00,,,,,
5.270248,,300,,,8,03,A5,64,5A,64,00,64,70
5.27072,,301,,,3,E2,00,00,,,,,
5.320253,,300,,,8,03,A5,64,5A,64,00,64,61
5.320717,,301,,,3,B3,01,00,,,,,
5.370256,,300,,,8,03,A5,64,5A,64,00,64,72
5.37072,,301,,,3,6B,02,00,,,,,
5.42026,,300,,,8,03,A5,64,5A,64,00,64,63
5.420724,,301,,,3,96,03,00,,,,,
5.470266,,300,,,8,03,A5,64,5A,64,00,64,74
5.47073,,301,,,3,03,04,00,,,,,
5.520274,,300,,,8,03,A5,64,5A,64,00,64,65
5.520738,,301,,,3,54,05,00,,,,,
5.570278,,300,,,8,03,A5,64,5A,64,00,64,76
5.57075,,301,,,3,F5,06,00,,,,,
5.620281,,300,,,8,03,A5,64,5A,64,00,64,67
5.620749,,301,,,3,B8,07,00,,,,,
5.670289,,300,,,8,03,A5,64,5A,64,00,64,F8
5.670757,,301,,,3,80,08,00,,,,,
5.720292,,300,,,8,03,A5,64,5A,64,00,64,E9
5.72076,,301,,,3,88,09,00,,,,,
5.770299,,300,,,8,03,A5,64,5A,64,00,64,FA
5.770767,,301,,,3,C6,0A,00,,,,,
5.820303,,300,,,8,03,A5,64,5A,64,00,64,EB
5.820767,,301,,,3,43,0B,00,,,,,
5.870309,,300,,,8,03,A5,64,5A,64,00,64,FC
5.870781,,301,,,3,B5,0C,00,,,,,
5.920316,,300,,,8,03,A5,64,5A,64,00,64,ED
5.92078,,301,,,3,4E,0D,00,,,,,
5.97032,,300,,,8,03,A5,64,5A,64,00,64,FE
5.970796,,301,,,3,1D,0E,00,,,,,
6.021104,,300,,,8,03,A5,64,5A,64,00,64,EF
6.021572,,301,,,3,E8,0F,00,,,,,
6.070329,,300,,,8,03,A5,64,5A,64,00,64,70
6.070801,,301,,,3,E2,00,00,,,,,
6.120336,,300,,,8,03,A5,64,5A,64,00,64,61
6.1208,,301,,,3,B3,01,00,,,,,
6.17034,,300,,,8,03,A5,64,5A,64,00,64,72
6.170804,,301,,,3,6B,02,00,,,,,
6.220347,,300,,,8,03,A5,64,5A,64,00,64,63
6.220811,,301,,,3,96,03,00,,,,,
6.270351,,300,,,8,03,A5,64,5A,64,00,64,74
6.270816,,301,,,3,03,04,00,,,,,
6.320357,,300,,,8,03,A5,64,5A,64,00,64,65
6.320821,,301,,,3,54,05,00,,,,,
6.370362,,300,,,8,03,A5,64,5A,64,00,64,76
6.370834,,301,,,3,F5,06,00,,,,,
6.420365,,300,,,8,03,A5,64,5A,64,00,64,67
6.420833,,301,,,3,B8,07,00,,,,,
6.470371,,300,,,8,03,A5,64,5A,64,00,64,F8
6.470839,,301,,,3,80,08,00,,,,,
6.520378,,300,,,8,03,A5,64,5A,64,00,64,E9
6.520846,,301,,,3,88,09,00,,,,,
6.570383,,300,,,8,03,A5,64,5A,64,00,64,FA
6.570851,,301,,,3,C6,0A,00,,,,,
6.620386,,300,,,8,03,A5,64,5A,64,00,64,EB
6.62085,,301,,,3,43,0B,00,,,,,
6.670392,,300,,,8,03,A5,64,5A,64,00,64,FC
6.670864,,301,,,3,B5,0C,00,,,,,
6.720399,,300,,,8,03,A5,64,5A,64,00,64,ED
6.720863,,301,,,3,4E,0D,00,,,,,
6.770403,,300,,,8,03,A5,64,5A,64,00,64,FE
6.770879,,301,,,3,1D,0E,00,,,,,
6.820411,,300,,,8,03,A5,64,5A,64,00,64,EF
6.820879,,301,,,3,E8,0F,00,,,,,
6.870412,,300,,,8,03,A5,64,5A,64,00,64,70
6.870884,,301,,,3,E2,00,00,,,,,
6.920419,,300,,,8,03,A5,64,5A,64,00,64,61
6.920883,,301,,,3,B3,01,00,,,,,
6.970424,,300,,,8,03,A5,64,5A,64,00,64,72
6.970888,,301,,,3,6B,02,00,,,,,
7.021208,,300,,,8,03,A5,64,5A,64,00,64,63
7.021892,,301,,,3,96,03,00,,,,,
7.070436,,300,,,8,03,A5,64,5A,64,00,64,74
7.0709,,301,,,3,03,04,00,,,,,
7.120444,,300,,,8,03,A5,64,5A,64,00,64,65
7.120908,,301,,,3,54,05,00,,,,,
7.170444,,300,,,8,03,A5,64,5A,64,00,64,76
7.170916,,301,,,3,F5,06,00,,,,,
7.220452,,300,,,8,03,A5,64,5A,64,00,64,67
7.22092,,301,,,3,B8,07,00,,,,,
7.270457,,300,,,8,03,A5,64,5A,64,00,64,F8
7.270925,,301,,,3,80,08,00,,,,,
7.320641,,300,,,8,03,A5,64,5A,64,00,64,E9
7.321109,,301,,,3,88,09,00,,,,,
7.370467,,300,,,8,03,A5,64,5A,64,00,64,FA
7.370935,,301,,,3,C6,0A,00,,,,,
7.42047,,300,,,8,03,A5,64,5A,64,00,64,EB
7.420934,,301,,,3,43,0B,00,,,,,
7.470476,,300,,,8,03,A5,64,5A,64,00,64,FC
7.470948,,301,,,3,B5,0C,00,,,,,
7.520483,,300,,,8,03,A5,64,5A,64,00,64,ED
7.520947,,301,,,3,4E,0D,00,,,,,
7.570488,,300,,,8,03,A5,64,5A,64,00,64,FE
7.570964,,301,,,3,1D,0E,00,,,,,
7.620492,,300,,,8,03,A5,64,5A,64,00,64,EF
7.62096,,301,,,3,E8,0F,00,,,,,
7.670497,,300,,,8,03,A5,64,5A,64,00,64,70
7.670969,,301,,,3,E2,00,00,,,,,
7.720505,,300,,,8,03,A5,64,5A,64,00,64,61
7.720969,,301,,,3,B3,01,00,,,,,
7.770508,,300,,,8,03,A5,64,5A,64,00,64,72
7.770972,,301,,,3,6B,02,00,,,,,
7.820516,,300,,,8,03,A5,64,5A,64,00,64,63
7.82098,,301,,,3,96,03,00,,,,,
7.870521,,300,,,8,03,A5,64,5A,64,00,64,74
7.870985,,301,,,3,03,04,00,,,,,
7.920524,,300,,,8,03,A5,64,5A,64,00,64,65
7.920988,,301,,,3,54,05,00,,,,,
7.97053,,300,,,8,03,A5,64,5A,64,00,64,76
7.971002,,301,,,3,F5,06,00,,,,,
8.021585,,300,,,8,03,A5,64,5A,64,00,64,67
8.022185,,301,,,3,B8,07,00,,,,,
8.07054,,300,,,8,03,A5,64,5A,64,00,64,F8
8.071008,,301,,,3,80,08,00,,,,,
8.120544,,300,,,8,03,A5,64,5A,64,00,64,E9
8.121012,,301,,,3,88,09,00,,,,,
8.170549,,300,,,8,03,A5,64,5A,64,00,64,FA
8.171017,,301,,,3,C6,0A,00,,,,,
8.220556,,300,,,8,03,A5,64,5A,64,00,64,EB
8.221021,,301,,,3,43,0B,00,,,,,
8.270563,,300,,,8,03,A5,64,5A,64,00,64,FC
8.271035,,301,,,3,B5,0C,00,,,,,
8.320566,,300,,,8,03,A5,64,5A,64,00,64,ED
8.32103,,301,,,3,4E,0D,00,,,,,
8.370571,,300,,,8,03,A5,64,5A,64,00,64,FE
8.371047,,301,,,3,1D,0E,00,,,,,
8.420575,,300,,,8,03,A5,64,5A,64,00,64,EF
8.421043,,301,,,3,E8,0F,00,,,,,
8.470581,,300,,,8,03,A5,64,5A,64,00,64,70
8.471053,,301,,,3,E2,00,00,,,,,
8.520589,,300,,,8,03,A5,64,5A,64,00,64,61
8.521053,,301,,,3,B3,01,00,,,,,
8.570594,,300,,,8,03,A5,64,5A,64,00,64,72
