Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
5.750187,,301,,,3,B3,01,00,,,,,
5.79972,,300,,,8,03,5A,64,5A,64,00,64,32
5.800184,,301,,,3,6B,02,00,,,,,
5.850505,,300,,,8,03,5A,64,5A,64,00,64,23
5.850969,,301,,,3,96,03,00,,,,,
5.899733,,300,,,8,03,5A,64,5A,64,00,64,34
5.900197,,301,,,3,03,04,00,,,,,
5.94974,,300,,,8,03,5A,64,5A,64,00,64,25
5.950204,,301,,,3,54,05,00,,,,,
5.999741,,300,,,8,03,5A,64,5A,64,00,64,36
6.000209,,301,,,3,F5,06,00,,,,,
6.049747,,300,,,8,03,5A,64,5A,64,00,64,27
6.050215,,301,,,3,B8,07,00,,,,,
6.099753,,300,,,8,03,5A,64,5A,64,00,64,B8
6.100221,,301,,,3,80,08,00,,,,,
6.149758,,300,,,8,03,5A,64,5A,64,00,64,A9
6.150226,,301,,,3,88,09,00,,,,,
6.199765,,300,,,8,03,5A,64,5A,64,00,64,BA
6.200229,,301,,,3,C6,0A,00,,,,,
6.24977,,300,,,8,03,5A,64,5A,64,00,64,AB
6.250234,,301,,,3,43,0B,00,,,,,
6.299773,,300,,,8,03,5A,64,5A,64,00,64,BC
6.300237,,301,,,3,B5,0C,00,,,,,
6.349779,,300,,,8,03,5A,64,5A,64,00,64,AD
6.350243,,301,,,3,4E,0D,00,,,,,
6.399782,,300,,,8,03,5A,64,5A,64,00,64,BE
6.400251,,301,,,3,1D,0E,00,,,,,
6.44979,,300,,,8,03,5A,64,5A,64,00,64,AF
6.450254,,301,,,3,E8,0F,00,,,,,
6.499794,,300,,,8,03,5A,64,5A,64,00,64,30
6.500266,,301,,,3,E2,00,00,,,,,
6.549802,,300,,,8,03,5A,64,5A,64,00,64,21
6.550274,,301,,,3,B3,01,00,,,,,
6.599806,,300,,,8,03,5A,64,5A,64,00,64,32
6.60027,,301,,,3,6B,02,00,,,,,
6.649812,,300,,,8,03,5A,64,5A,64,00,64,23
6.650276,,301,,,3,96,03,00,,,,,
6.699818,,300,,,8,03,5A,64,5A,64,00,64,34
6.700282,,301,,,3,03,04,00,,,,,
6.749823,,300,,,8,03,5A,64,5A,64,00,64,25
6.750287,,301,,,3,54,05,00,,,,,
6.799828,,300,,,8,03,5A,64,5A,64,00,64,36
6.800296,,301,,,3,F5,06,00,,,,,
6.849241,,404,,,2,4A,00,,,,,,
6.850679,,300,,,8,03,5A,64,5A,64,00,64,27
6.851147,,301,,,3,B8,07,00,,,,,
6.879504,,404,,,2,02,30,,,,,,
6.899837,,300,,,8,03,5A,64,5A,64,00,64,B8
6.900305,,301,,,3,80,08,00,,,,,
6.910754,,404,,,2,44,00,,,,,,
6.947356,,404,,,2,01,00,,,,,,
6.949846,,300,,,8,03,5A,64,5A,64,00,64,A9
6.950314,,301,,,3,88,09,00,,,,,
6.973373,,404,,,2,A3,01,,,,,,
6.999848,,300,,,8,03,5A,64,5A,64,00,64,BA
7.000312,,301,,,3,C6,0A,00,,,,,
7.004512,,404,,,2,20,00,,,,,,
