name,type,start_time,duration,"identifier","extended","num_data_bytes","RemoteFrame","remote_frame","crc","ack","data"
"CAN","data_field",0.63591,0.000028,,,,,,,,0xB5
"CAN","data_field",0.635942,0.000028,,,,,,,,0x0C
"CAN","data_field",0.635974,0.000032,,,,,,,,0x00
"CAN","crc_field",0.636014,0.00006,,,,,,0x00000000000072FC,,
"CAN","ack_field",0.636082,0.000004,,,,,,,true,
"CAN","identifier_field",0.686148,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.686212,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.686228,0.000032,,,,,,,,0x03
"CAN","data_field",0.686264,0.000028,,,,,,,,0x5A
"CAN","data_field",0.686296,0.000028,,,,,,,,0x64
"CAN","data_field",0.686328,0.000028,,,,,,,,0x5A
"CAN","data_field",0.68636,0.000028,,,,,,,,0x64
"CAN","data_field",0.686392,0.000032,,,,,,,,0x00
"CAN","data_field",0.686432,0.000028,,,,,,,,0x64
"CAN","data_field",0.686464,0.000028,,,,,,,,0xAD
"CAN","crc_field",0.686496,0.000056,,,,,,0x00000000000074DC,,
"CAN","ack_field",0.68656,0.000004,,,,,,,true,
"CAN","identifier_field",0.686612,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.686672,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.686692,0.000028,,,,,,,,0x4E
"CAN","data_field",0.686724,0.000032,,,,,,,,0x0D
"CAN","data_field",0.68676,0.000032,,,,,,,,0x00
"CAN","crc_field",0.686796,0.00006,,,,,,0x000000000000581C,,
"CAN","ack_field",0.686864,0.000004,,,,,,,true,
"CAN","identifier_field",0.73538,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.735444,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.73546,0.000032,,,,,,,,0x03
"CAN","data_field",0.735496,0.000028,,,,,,,,0x5A
"CAN","data_field",0.735528,0.000028,,,,,,,,0x64
"CAN","data_field",0.73556,0.000028,,,,,,,,0x5A
"CAN","data_field",0.735592,0.000028,,,,,,,,0x64
"CAN","data_field",0.735624,0.000032,,,,,,,,0x00
"CAN","data_field",0.735664,0.000028,,,,,,,,0x64
"CAN","data_field",0.735696,0.000032,,,,,,,,0xBE
"CAN","crc_field",0.735732,0.000056,,,,,,0x0000000000005279,,
"CAN","ack_field",0.735796,0.000004,,,,,,,true,
"CAN","identifier_field",0.735848,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.735908,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.735928,0.000028,,,,,,,,0x1D
"CAN","data_field",0.73596,0.000028,,,,,,,,0x0E
"CAN","data_field",0.735992,0.000032,,,,,,,,0x00
"CAN","crc_field",0.736028,0.00006,,,,,,0x00000000000060D7,,
"CAN","ack_field",0.736096,0.000004,,,,,,,true,
"CAN","identifier_field",0.785384,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.785448,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.785464,0.000032,,,,,,,,0x03
"CAN","data_field",0.7855,0.000028,,,,,,,,0x5A
"CAN","data_field",0.785532,0.000028,,,,,,,,0x64
"CAN","data_field",0.785564,0.000028,,,,,,,,0x5A
"CAN","data_field",0.785596,0.000028,,,,,,,,0x64
"CAN","data_field",0.785628,0.000032,,,,,,,,0x00
"CAN","data_field",0.785668,0.000028,,,,,,,,0x64
"CAN","data_field",0.7857,0.000028,,,,,,,,0xAF
"CAN","crc_field",0.785732,0.000056,,,,,,0x0000000000003A77,,
"CAN","ack_field",0.785796,0.000004,,,,,,,true,
"CAN","identifier_field",0.785848,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.785908,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.785928,0.000032,,,,,,,,0xE8
"CAN","data_field",0.785964,0.000032,,,,,,,,0x0F
"CAN","data_field",0.786,0.000032,,,,,,,,0x00
"CAN","crc_field",0.786036,0.000056,,,,,,0x00000000000077B9,,
"CAN","ack_field",0.7861,0.000004,,,,,,,true,
"CAN","identifier_field",0.835388,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.835452,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.835468,0.000032,,,,,,,,0x03
"CAN","data_field",0.835504,0.000028,,,,,,,,0x5A
"CAN","data_field",0.835536,0.000028,,,,,,,,0x64
"CAN","data_field",0.835568,0.000028,,,,,,,,0x5A
"CAN","data_field",0.8356,0.000028,,,,,,,,0x64
"CAN","data_field",0.835632,0.000032,,,,,,,,0x00
"CAN","data_field",0.835672,0.000028,,,,,,,,0x64
"CAN","data_field",0.835704,0.000028,,,,,,,,0x30
"CAN","crc_field",0.835736,0.000064,,,,,,0x0000000000001209,,
"CAN","ack_field",0.835808,0.000004,,,,,,,true,
"CAN","identifier_field",0.83586,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.83592,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.83594,0.000032,,,,,,,,0xE2
"CAN","data_field",0.835976,0.000032,,,,,,,,0x00
"CAN","data_field",0.836012,0.000036,,,,,,,,0x00
"CAN","crc_field",0.836052,0.000056,,,,,,0x0000000000002F6A,,
"CAN","ack_field",0.836116,0.000004,,,,,,,true,
"CAN","identifier_field",0.885392,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.885456,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.885472,0.000032,,,,,,,,0x03
"CAN","data_field",0.885508,0.000028,,,,,,,,0x5A
"CAN","data_field",0.88554,0.000028,,,,,,,,0x64
"CAN","data_field",0.885572,0.000028,,,,,,,,0x5A
"CAN","data_field",0.885604,0.000028,,,,,,,,0x64
"CAN","data_field",0.885636,0.000032,,,,,,,,0x00
"CAN","data_field",0.885676,0.000028,,,,,,,,0x64
"CAN","data_field",0.885708,0.000028,,,,,,,,0x21
"CAN","crc_field",0.88574,0.000064,,,,,,0x0000000000007A07,,
"CAN","ack_field",0.885812,0.000004,,,,,,,true,
"CAN","identifier_field",0.885864,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.885924,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.885944,0.000028,,,,,,,,0xB3
"CAN","data_field",0.885976,0.000032,,,,,,,,0x01
"CAN","data_field",0.886012,0.000032,,,,,,,,0x00
"CAN","crc_field",0.886048,0.00006,,,,,,0x0000000000007FC5,,
"CAN","ack_field",0.886116,0.000004,,,,,,,true,
"CAN","identifier_field",0.935396,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.93546,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.935476,0.000032,,,,,,,,0x03
"CAN","data_field",0.935512,0.000028,,,,,,,,0x5A
"CAN","data_field",0.935544,0.000028,,,,,,,,0x64
"CAN","data_field",0.935576,0.000028,,,,,,,,0x5A
"CAN","data_field",0.935608,0.000028,,,,,,,,0x64
"CAN","data_field",0.93564,0.000032,,,,,,,,0x00
"CAN","data_field",0.93568,0.000028,,,,,,,,0x64
"CAN","data_field",0.935712,0.000028,,,,,,,,0x32
"CAN","crc_field",0.935744,0.000056,,,,,,0x0000000000005CA2,,
"CAN","ack_field",0.935808,0.000004,,,,,,,true,
"CAN","identifier_field",0.93586,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.93592,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.93594,0.000028,,,,,,,,0x6B
"CAN","data_field",0.935972,0.000032,,,,,,,,0x02
"CAN","data_field",0.936008,0.000032,,,,,,,,0x00
"CAN","crc_field",0.936044,0.000056,,,,,,0x0000000000004E8A,,
"CAN","ack_field",0.936108,0.000004,,,,,,,true,
"CAN","identifier_field",0.986403,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.986467,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.986483,0.000032,,,,,,,,0x03
"CAN","data_field",0.986519,0.000028,,,,,,,,0x5A
"CAN","data_field",0.986551,0.000028,,,,,,,,0x64
"CAN","data_field",0.986583,0.000028,,,,,,,,0x5A
"CAN","data_field",0.986615,0.000028,,,,,,,,0x64
"CAN","data_field",0.986647,0.000032,,,,,,,,0x00
"CAN","data_field",0.986687,0.000028,,,,,,,,0x64
"CAN","data_field",0.986719,0.000028,,,,,,,,0x23
"CAN","crc_field",0.986751,0.000056,,,,,,0x00000000000034AC,,
"CAN","ack_field",0.986815,0.000004,,,,,,,true,
"CAN","identifier_field",0.986867,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.986927,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.986947,0.000028,,,,,,,,0x96
"CAN","data_field",0.986979,0.000032,,,,,,,,0x03
"CAN","data_field",0.987015,0.000032,,,,,,,,0x00
"CAN","crc_field",0.987051,0.00006,,,,,,0x0000000000000AB9,,
"CAN","ack_field",0.987119,0.000004,,,,,,,true,
"CAN","identifier_field",1.036408,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",1.036472,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",1.036488,0.000032,,,,,,,,0x03
"CAN","data_field",1.036524,0.000028,,,,,,,,0x5A
"CAN","data_field",1.036556,0.000028,,,,,,,,0x64
"CAN","data_field",1.036588,0.000028,,,,,,,,0x5A
"CAN","data_field",1.03662,0.000028,,,,,,,,0x64
"CAN","data_field",1.036652,0.000032,,,,,,,,0x00
"CAN","data_field",1.036692,0.000028,,,,,,,,0x64
"CAN","data_field",1.036724,0.000028,,,,,,,,0x34
"CAN","crc_field",1.036756,0.000056,,,,,,0x0000000000004AC6,,
"CAN","ack_field",1.03682,0.000004,,,,,,,true,
"CAN","identifier_field",1.036872,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",1.036932,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",1.036952,0.000032,,,,,,,,0x03
"CAN","data_field",1.036988,0.000032,,,,,,,,0x04
"CAN","data_field",1.037024,0.000032,,,,,,,,0x00
"CAN","crc_field",1.037064,0.000056,,,,,,0x0000000000000A50,,
"CAN","ack_field",1.037128,0.000004,,,,,,,true,
"CAN","identifier_field",1.086412,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",1.086476,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",1.086492,0.000032,,,,,,,,0x03
"CAN","data_field",1.086528,0.000028,,,,,,,,0x5A
"CAN","data_field",1.08656,0.000028,,,,,,,,0x64
"CAN","data_field",1.086592,0.000028,,,,,,,,0x5A
"CAN","data_field",1.086624,0.000028,,,,,,,,0x64
"CAN","data_field",1.086656,0.000032,,,,,,,,0x00
