name,type,start_time,duration,"identifier","extended","num_data_bytes","RemoteFrame","remote_frame","crc","ack","data"
"CAN","ack_field",0.478469,0.000004,,,,,,,true,
"CAN","identifier_field",0.52775,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.527814,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.52783,0.000032,,,,,,,,0x03
"CAN","data_field",0.527866,0.000028,,,,,,,,0x5A
"CAN","data_field",0.527898,0.000028,,,,,,,,0x64
"CAN","data_field",0.52793,0.000028,,,,,,,,0x5A
"CAN","data_field",0.527962,0.000028,,,,,,,,0x64
"CAN","data_field",0.527994,0.000032,,,,,,,,0x00
"CAN","data_field",0.528034,0.000028,,,,,,,,0x64
"CAN","data_field",0.528066,0.000028,,,,,,,,0x25
"CAN","crc_field",0.528098,0.000056,,,,,,0x00000000000022C8,,
"CAN","ack_field",0.528162,0.000004,,,,,,,true,
"CAN","identifier_field",0.528214,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.528274,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.528294,0.000028,,,,,,,,0x54
"CAN","data_field",0.528326,0.000032,,,,,,,,0x05
"CAN","data_field",0.528362,0.000032,,,,,,,,0x00
"CAN","crc_field",0.528398,0.000056,,,,,,0x000000000000342C,,
"CAN","ack_field",0.528462,0.000004,,,,,,,true,
"CAN","identifier_field",0.566488,0.000052,0x00000000000005CB,,,,true,,,
"CAN","control_field",0.566544,0.000012,,,0x0000000000000007,,,,,
"CAN","identifier_field",0.56659,0.000056,0x00000000000003EE,,,,,,,
"CAN","control_field",0.56665,0.000012,,,0x000000000000000D,,,,,
"CAN","data_field",0.566666,0.000028,,,,,,,,0x78
"CAN","data_field",0.566698,0.000028,,,,,,,,0xF3
"CAN","identifier_field",0.577755,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.577819,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.577835,0.000032,,,,,,,,0x03
"CAN","data_field",0.577871,0.000028,,,,,,,,0x5A
"CAN","data_field",0.577903,0.000028,,,,,,,,0x64
"CAN","data_field",0.577935,0.000028,,,,,,,,0x5A
"CAN","data_field",0.577967,0.000028,,,,,,,,0x64
"CAN","data_field",0.577999,0.000032,,,,,,,,0x00
"CAN","data_field",0.578039,0.000028,,,,,,,,0x64
"CAN","data_field",0.578071,0.000028,,,,,,,,0x36
"CAN","crc_field",0.578103,0.00006,,,,,,0x000000000000046D,,
"CAN","ack_field",0.578171,0.000004,,,,,,,true,
"CAN","identifier_field",0.578223,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.578283,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.578303,0.000032,,,,,,,,0xF5
"CAN","data_field",0.578339,0.000032,,,,,,,,0x06
"CAN","data_field",0.578375,0.000032,,,,,,,,0x00
"CAN","crc_field",0.578411,0.00006,,,,,,0x0000000000004168,,
"CAN","ack_field",0.578479,0.000004,,,,,,,true,
"CAN","identifier_field",0.586578,0.000056,0x000000000000071F,,,,,,,
"CAN","control_field",0.586638,0.000012,,,0x000000000000000B,,,,,
"CAN","identifier_field",0.628541,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.628605,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.628621,0.000032,,,,,,,,0x03
"CAN","data_field",0.628657,0.000028,,,,,,,,0x5A
"CAN","data_field",0.628689,0.000028,,,,,,,,0x64
"CAN","data_field",0.628721,0.000028,,,,,,,,0x5A
"CAN","data_field",0.628753,0.000028,,,,,,,,0x64
"CAN","data_field",0.628785,0.000032,,,,,,,,0x00
"CAN","data_field",0.628825,0.000028,,,,,,,,0x64
"CAN","data_field",0.628857,0.000028,,,,,,,,0x27
"CAN","crc_field",0.628889,0.00006,,,,,,0x0000000000006C63,,
"CAN","ack_field",0.628957,0.000004,,,,,,,true,
"CAN","identifier_field",0.629009,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.629069,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.629089,0.000028,,,,,,,,0xB8
"CAN","data_field",0.629121,0.000032,,,,,,,,0x07
"CAN","data_field",0.629157,0.000032,,,,,,,,0x00
"CAN","crc_field",0.629193,0.000056,,,,,,0x0000000000006ADB,,
"CAN","ack_field",0.629257,0.000004,,,,,,,true,
"CAN","identifier_field",0.666851,0.000052,0x00000000000004E7,,,,true,,,
"CAN","control_field",0.666907,0.000012,,,0x000000000000000F,,,,,
"CAN","identifier_field",0.677766,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.67783,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.677846,0.000032,,,,,,,,0x03
"CAN","data_field",0.677882,0.000028,,,,,,,,0x5A
"CAN","data_field",0.677914,0.000028,,,,,,,,0x64
"CAN","data_field",0.677946,0.000028,,,,,,,,0x5A
"CAN","data_field",0.677978,0.000028,,,,,,,,0x64
"CAN","data_field",0.67801,0.000032,,,,,,,,0x00
"CAN","data_field",0.67805,0.000028,,,,,,,,0x64
"CAN","data_field",0.678082,0.000028,,,,,,,,0xB8
"CAN","crc_field",0.678114,0.00006,,,,,,0x000000000000441D,,
"CAN","ack_field",0.678182,0.000004,,,,,,,true,
"CAN","identifier_field",0.678234,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.678294,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.678314,0.000032,,,,,,,,0x80
"CAN","data_field",0.67835,0.000032,,,,,,,,0x08
"CAN","data_field",0.678386,0.000036,,,,,,,,0x00
"CAN","crc_field",0.678426,0.000056,,,,,,0x0000000000007745,,
"CAN","ack_field",0.67849,0.000004,,,,,,,true,
"CAN","identifier_field",0.727772,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.727836,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.727852,0.000032,,,,,,,,0x03
"CAN","data_field",0.727888,0.000028,,,,,,,,0x5A
"CAN","data_field",0.72792,0.000028,,,,,,,,0x64
"CAN","data_field",0.727952,0.000028,,,,,,,,0x5A
"CAN","data_field",0.727984,0.000028,,,,,,,,0x64
"CAN","data_field",0.728016,0.000032,,,,,,,,0x00
"CAN","data_field",0.728056,0.000028,,,,,,,,0x64
"CAN","data_field",0.728088,0.000028,,,,,,,,0xA9
"CAN","crc_field",0.72812,0.00006,,,,,,0x0000000000002C13,,
"CAN","ack_field",0.728188,0.000004,,,,,,,true,
"CAN","identifier_field",0.72824,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.7283,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.72832,0.000028,,,,,,,,0x88
"CAN","data_field",0.728352,0.000032,,,,,,,,0x09
"CAN","data_field",0.728388,0.000032,,,,,,,,0x00
"CAN","crc_field",0.728424,0.000064,,,,,,0x000000000000603E,,
"CAN","ack_field",0.728496,0.000004,,,,,,,true,
"CAN","identifier_field",0.77778,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.777844,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.77786,0.000032,,,,,,,,0x03
"CAN","data_field",0.777896,0.000028,,,,,,,,0x5A
"CAN","data_field",0.777928,0.000028,,,,,,,,0x64
"CAN","data_field",0.77796,0.000028,,,,,,,,0x5A
"CAN","data_field",0.777992,0.000028,,,,,,,,0x64
"CAN","data_field",0.778024,0.000032,,,,,,,,0x00
"CAN","data_field",0.778064,0.000028,,,,,,,,0x64
"CAN","data_field",0.778096,0.000028,,,,,,,,0xBA
"CAN","crc_field",0.778128,0.000056,,,,,,0x0000000000000AB6,,
"CAN","ack_field",0.778192,0.000004,,,,,,,true,
"CAN","identifier_field",0.778244,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.778304,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.778324,0.000032,,,,,,,,0xC6
"CAN","data_field",0.77836,0.000032,,,,,,,,0x0A
"CAN","data_field",0.778396,0.000032,,,,,,,,0x00
"CAN","crc_field",0.778432,0.00006,,,,,,0x00000000000053FD,,
"CAN","ack_field",0.7785,0.000004,,,,,,,true,
"CAN","identifier_field",0.827783,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.827847,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.827863,0.000032,,,,,,,,0x03
"CAN","data_field",0.827899,0.000028,,,,,,,,0x5A
"CAN","data_field",0.827931,0.000028,,,,,,,,0x64
"CAN","data_field",0.827963,0.000028,,,,,,,,0x5A
"CAN","data_field",0.827995,0.000028,,,,,,,,0x64
"CAN","data_field",0.828027,0.000032,,,,,,,,0x00
"CAN","data_field",0.828067,0.000028,,,,,,,,0x64
"CAN","data_field",0.828099,0.000028,,,,,,,,0xAB
"CAN","crc_field",0.828131,0.000056,,,,,,0x00000000000062B8,,
"CAN","ack_field",0.828195,0.000004,,,,,,,true,
"CAN","identifier_field",0.828247,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.828307,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.828327,0.000028,,,,,,,,0x43
"CAN","data_field",0.828359,0.000028,,,,,,,,0x0B
"CAN","data_field",0.828391,0.000032,,,,,,,,0x00
"CAN","crc_field",0.828427,0.000056,,,,,,0x00000000000023D1,,
"CAN","ack_field",0.828491,0.000004,,,,,,,true,
"CAN","identifier_field",0.877789,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.877853,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.877869,0.000032,,,,,,,,0x03
"CAN","data_field",0.877905,0.000028,,,,,,,,0x5A
"CAN","data_field",0.877937,0.000028,,,,,,,,0x64
"CAN","data_field",0.877969,0.000028,,,,,,,,0x5A
"CAN","data_field",0.878001,0.000028,,,,,,,,0x64
"CAN","data_field",0.878033,0.000032,,,,,,,,0x00
"CAN","data_field",0.878073,0.000028,,,,,,,,0x64
"CAN","data_field",0.878105,0.000028,,,,,,,,0xBC
"CAN","crc_field",0.878137,0.000056,,,,,,0x0000000000001CD2,,
"CAN","ack_field",0.878201,0.000004,,,,,,,true,
"CAN","identifier_field",0.878253,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.878313,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.878333,0.000028,,,,,,,,0xB5
"CAN","data_field",0.878365,0.000028,,,,,,,,0x0C
"CAN","data_field",0.878397,0.000032,,,,,,,,0x00
"CAN","crc_field",0.878437,0.00006,,,,,,0x00000000000072FC,,
"CAN","ack_field",0.878505,0.000004,,,,,,,true,
"CAN","identifier_field",0.927796,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.92786,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.927876,0.000032,,,,,,,,0x03
"CAN","data_field",0.927912,0.000028,,,,,,,,0x5A
"CAN","data_field",0.927944,0.000028,,,,,,,,0x64
"CAN","data_field",0.927976,0.000028,,,,,,,,0x5A
"CAN","data_field",0.928008,0.000028,,,,,,,,0x64
"CAN","data_field",0.92804,0.000032,,,,,,,,0x00
"CAN","data_field",0.92808,0.000028,,,,,,,,0x64
"CAN","data_field",0.928112,0.000028,,,,,,,,0xAD
"CAN","crc_field",0.928144,0.000056,,,,,,0x00000000000074DC,,
"CAN","ack_field",0.928208,0.000004,,,,,,,true,
"CAN","identifier_field",0.92826,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.92832,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.92834,0.000028,,,,,,,,0x4E
"CAN","data_field",0.928372,0.000032,,,,,,,,0x0D
"CAN","data_field",0.928408,0.000032,,,,,,,,0x00
"CAN","crc_field",0.928444,0.00006,,,,,,0x000000000000581C,,
"CAN","ack_field",0.928512,0.000004,,,,,,,true,
"CAN","identifier_field",0.977798,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.977862,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.977878,0.000032,,,,,,,,0x03
"CAN","data_field",0.977914,0.000028,,,,,,,,0x5A
"CAN","data_field",0.977946,0.000028,,,,,,,,0x64
"CAN","data_field",0.977978,0.000028,,,,,,,,0x5A
"CAN","data_field",0.97801,0.000028,,,,,,,,0x64
"CAN","data_field",0.978042,0.000032,,,,,,,,0x00
