Timestamp,IsMotorToTCU,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
52643,0,301,0,0,3,6b,2,0
52647,1,201,0,0,6,72,1,62,2,2,0
52659,1,203,0,0,8,b9,4,a0,1d,b,0,0,0
52662,1,400,0,0,8,1,0,4c,0,0,0,0,0
52693,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
52693,0,301,0,0,3,96,3,0
52742,1,401,0,0,8,64,a0,0,0,50,0,0,0
52743,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
52743,0,301,0,0,3,3,4,0
52747,1,201,0,0,6,72,1,44,2,2,0
52759,1,203,0,0,8,b4,4,b0,4e,b,0,0,0
52762,1,400,0,0,8,1,0,4c,0,0,0,0,0
52793,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
52793,0,301,0,0,3,54,5,0
52842,1,401,0,0,8,64,a0,0,0,50,0,0,0
52843,0,300,0,0,8,0,5a,64,5a,0,0,a,86
52843,0,301,0,0,3,f5,6,0
52847,1,201,0,0,6,72,1,3a,2,2,0
52859,1,203,0,0,8,b3,4,90,ec,a,0,0,0
52862,1,400,0,0,8,1,0,4c,0,0,0,0,0
52893,0,300,0,0,8,0,5a,64,5a,0,0,a,97
52893,0,301,0,0,3,b8,7,0
52922,1,402,0,0,8,64,0,0,0,8,df,9,0
52942,1,401,0,0,8,64,a0,0,0,50,0,0,0
52943,0,300,0,0,8,0,5a,64,5a,0,0,a,68
52943,0,301,0,0,3,80,8,0
52947,1,201,0,0,6,72,1,9e,2,2,0
52959,1,203,0,0,8,b2,4,0,44,c,0,0,0
52962,1,400,0,0,8,1,0,4c,0,0,0,0,0
52971,1,204,0,0,8,0,0,0,0,0,0,40,0
52983,1,202,0,0,8,e2,13,0,0,14,fe,1a,0
52993,0,300,0,0,8,0,5a,64,5a,0,0,a,79
52993,0,301,0,0,3,88,9,0
53042,1,401,0,0,8,66,a0,0,0,51,0,0,0
53043,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
53043,0,301,0,0,3,c6,a,0
53047,1,201,0,0,6,72,1,b2,2,2,0
53059,1,203,0,0,8,b0,4,50,39,d,0,0,0
53062,1,400,0,0,8,1,0,4c,0,0,0,0,0
53093,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
53093,0,301,0,0,3,43,b,0
53142,1,401,0,0,8,66,a0,0,0,51,0,0,0
53143,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
53143,0,301,0,0,3,b5,c,0
53147,1,201,0,0,6,72,1,c6,2,2,0
53159,1,203,0,0,8,ae,4,c,90,c,0,0,0
53162,1,400,0,0,8,1,0,4c,0,0,0,0,0
53193,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
53193,0,301,0,0,3,4e,d,0
53242,1,401,0,0,8,66,a0,0,0,50,0,0,0
53243,0,300,0,0,8,0,5a,64,5a,0,0,a,e
53243,0,301,0,0,3,1d,e,0
53247,1,201,0,0,6,72,1,f8,2,2,0
53259,1,203,0,0,8,b1,4,a0,2e,e,0,0,0
53263,1,400,0,0,8,1,0,4c,0,0,0,0,0
53293,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
53293,0,301,0,0,3,e8,f,0
53343,1,401,0,0,8,66,a0,0,0,50,0,0,0
53343,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
53344,0,301,0,0,3,e2,0,0
53347,1,201,0,0,6,72,1,c6,2,2,0
53359,1,203,0,0,8,b6,4,90,fd,d,0,0,0
53363,1,400,0,0,8,1,0,4c,0,0,0,0,0
53393,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
53393,0,301,0,0,3,b3,1,0
53423,1,403,0,0,8,63,0,0,0,20,e2,9,0
53443,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
53443,1,401,0,0,8,66,a0,0,0,50,0,0,0
53444,0,301,0,0,3,6b,2,0
53447,1,201,0,0,6,72,1,4e,2,2,0
53459,1,203,0,0,8,bf,4,b0,4e,b,0,0,0
53463,1,400,0,0,8,1,0,4c,0,0,0,0,0
53493,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
53493,0,301,0,0,3,96,3,0
53543,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
53543,1,401,0,0,8,66,a0,0,0,50,0,0,0
53544,0,301,0,0,3,3,4,0
53547,1,201,0,0,6,72,1,fe,1,2,0
53559,1,203,0,0,8,be,4,60,59,a,0,0,0
53563,1,400,0,0,8,1,0,4c,0,0,0,0,0
53593,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
53593,0,301,0,0,3,54,5,0
53643,0,300,0,0,8,0,5a,64,5a,0,0,a,86
53643,1,401,0,0,8,66,a0,0,0,50,0,0,0
53644,0,301,0,0,3,f5,6,0
53647,1,201,0,0,6,72,1,e0,1,2,0
53659,1,203,0,0,8,c2,4,0,33,9,0,0,0
53663,1,400,0,0,8,1,0,4c,0,0,0,0,0
53693,0,300,0,0,8,0,5a,64,5a,0,0,a,97
53693,0,301,0,0,3,b8,7,0
53743,0,300,0,0,8,0,5a,64,5a,0,0,a,68
53743,1,401,0,0,8,66,a0,0,0,50,0,0,0
53743,0,301,0,0,3,80,8,0
53747,1,201,0,0,6,72,1,26,2,2,0
53759,1,203,0,0,8,bd,4,90,ec,a,0,0,0
53763,1,400,0,0,8,1,0,4c,0,0,0,0,0
53793,0,300,0,0,8,0,5a,64,5a,0,0,a,79
53793,0,301,0,0,3,88,9,0
53843,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
53843,1,401,0,0,8,66,a0,0,0,50,0,0,0
53843,0,301,0,0,3,c6,a,0
53847,1,201,0,0,6,72,1,80,2,2,0
53859,1,203,0,0,8,be,4,f0,12,c,0,0,0
53863,1,400,0,0,8,1,0,4c,0,0,0,0,0
53893,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
53893,0,301,0,0,3,43,b,0
53923,1,402,0,0,8,64,0,0,0,8,df,9,0
53943,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
53943,1,401,0,0,8,66,a0,0,0,50,0,0,0
53943,0,301,0,0,3,b5,c,0
53947,1,201,0,0,6,72,1,ee,2,2,0
53959,1,203,0,0,8,ba,4,b0,5f,e,0,0,0
53963,1,400,0,0,8,1,0,4c,0,0,0,0,0
53971,1,204,0,0,8,0,0,0,0,0,0,40,0
53983,1,202,0,0,8,e2,15,0,0,14,fe,1a,0
53993,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
53993,0,301,0,0,3,4e,d,0
53995,1,666,0,0,8,52,8,1,5,52,57,12,44
54007,1,665,0,0,8,0,0,0,53,4c,18,53,0
54019,1,200,0,0,8,64,0,8,df,9,0,2,0
54043,0,300,0,0,8,0,5a,64,5a,0,0,a,e
54043,0,301,0,0,3,1d,e,0
54044,1,401,0,0,8,64,a0,0,0,50,0,0,0
54047,1,201,0,0,6,72,1,3e,3,2,0
54059,1,203,0,0,8,be,4,0,55,f,0,0,0
54063,1,400,0,0,8,1,0,4c,0,0,0,0,0
54093,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
54093,0,301,0,0,3,e8,f,0
54143,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
54143,0,301,0,0,3,e2,0,0
54144,1,401,0,0,8,64,a0,0,0,50,0,0,0
54147,1,201,0,0,6,72,1,16,3,2,0
54160,1,203,0,0,8,c0,4,30,e8,f,0,0,0
54163,1,400,0,0,8,1,0,4c,0,0,0,0,0
54193,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
54193,0,301,0,0,3,b3,1,0
54243,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
54243,0,301,0,0,3,6b,2,0
54244,1,401,0,0,8,64,a0,0,0,50,0,0,0
54247,1,201,0,0,6,72,1,d0,2,2,0
54260,1,203,0,0,8,c4,4,c0,90,e,0,0,0
54264,1,400,0,0,8,1,0,4c,0,0,0,0,0
54293,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
54293,0,301,0,0,3,96,3,0
54343,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
54343,0,301,0,0,3,3,4,0
54344,1,401,0,0,8,64,a0,0,0,50,0,0,0
54347,1,201,0,0,6,72,1,8a,2,2,0
54360,1,203,0,0,8,cc,4,0,44,c,0,0,0
54364,1,400,0,0,8,1,0,4c,0,0,0,0,0
54393,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
54393,0,301,0,0,3,54,5,0
54424,1,403,0,0,8,63,0,0,0,20,e2,9,0
54443,0,300,0,0,8,0,5a,64,5a,0,0,a,86
54443,0,301,0,0,3,f5,6,0
54444,1,401,0,0,8,64,a0,0,0,50,0,0,0
54447,1,201,0,0,6,72,1,30,2,2,0
54460,1,203,0,0,8,ce,4,70,8a,a,0,0,0
54464,1,400,0,0,8,1,0,4c,0,0,0,0,0
54493,0,300,0,0,8,0,5a,64,5a,0,0,a,97
54493,0,301,0,0,3,b8,7,0
54543,0,300,0,0,8,0,5a,64,5a,0,0,a,68
54543,0,301,0,0,3,80,8,0
54544,1,401,0,0,8,62,a0,0,0,50,0,0,0
54547,1,201,0,0,6,72,1,4e,2,2,0
54560,1,203,0,0,8,d1,4,90,ec,a,0,0,0
54564,1,400,0,0,8,1,0,4c,0,0,0,0,0
54593,0,300,0,0,8,0,5a,64,5a,0,0,a,79
54593,0,301,0,0,3,88,9,0
54643,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
54643,0,301,0,0,3,c6,a,0
54644,1,401,0,0,8,62,a0,0,0,50,0,0,0
54647,1,201,0,0,6,72,1,4e,2,2,0
54660,1,203,0,0,8,d1,4,b0,4e,b,0,0,0
54664,1,400,0,0,8,1,0,4c,0,0,0,0,0
54693,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
54693,0,301,0,0,3,43,b,0
54743,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
54743,0,301,0,0,3,b5,c,0
54744,1,401,0,0,8,62,a0,0,0,51,0,0,0
54747,1,201,0,0,6,72,1,76,2,2,0
54760,1,203,0,0,8,d0,4,d0,b0,b,0,0,0
54764,1,400,0,0,8,1,0,4c,0,0,0,0,0
54793,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
54793,0,301,0,0,3,4e,d,0
54843,0,300,0,0,8,0,5a,64,5a,0,0,a,e
54843,0,301,0,0,3,1d,e,0
54844,1,401,0,0,8,64,a0,0,0,51,0,0,0
54848,1,201,0,0,6,72,1,44,2,2,0
54860,1,203,0,0,8,cd,4,90,ec,a,0,0,0
54864,1,400,0,0,8,1,0,4c,0,0,0,0,0
54893,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
54893,0,301,0,0,3,e8,f,0
54924,1,402,0,0,8,64,0,0,0,8,df,9,0
54943,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
54943,0,301,0,0,3,e2,0,0
54944,1,401,0,0,8,64,a0,0,0,51,0,0,0
54948,1,201,0,0,6,72,1,a8,2,2,0
54960,1,203,0,0,8,cc,4,20,a6,c,0,0,0
54964,1,400,0,0,8,1,0,4c,0,0,0,0,0
54972,1,204,0,0,8,0,0,0,0,0,0,40,0
54984,1,202,0,0,8,e2,15,0,0,16,fe,1a,0
54993,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
54993,0,301,0,0,3,b3,1,0
55043,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
55043,0,301,0,0,3,6b,2,0
55044,1,401,0,0,8,66,a0,0,0,50,0,0,0
55048,1,201,0,0,6,72,1,6c,2,2,0
55060,1,203,0,0,8,cd,4,f0,12,c,0,0,0
55064,1,400,0,0,8,1,0,4c,0,0,0,0,0
55093,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
55093,0,301,0,0,3,96,3,0
55143,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
55143,0,301,0,0,3,3,4,0
55145,1,401,0,0,8,66,a0,0,0,50,0,0,0
55148,1,201,0,0,6,72,1,44,2,2,0
55160,1,203,0,0,8,cb,4,f0,12,c,0,0,0
55165,1,400,0,0,8,1,0,4c,0,0,0,0,0
55193,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
55194,0,301,0,0,3,54,5,0
55243,0,300,0,0,8,0,5a,64,5a,0,0,a,86
55243,0,301,0,0,3,f5,6,0
55245,1,401,0,0,8,66,a0,0,0,50,0,0,0
55248,1,201,0,0,6,72,1,62,2,2,0
55260,1,203,0,0,8,cc,4,f0,12,c,0,0,0
55265,1,400,0,0,8,1,0,4c,0,0,0,0,0
55293,0,300,0,0,8,0,5a,64,5a,0,0,a,97
55293,0,301,0,0,3,b8,7,0
55343,0,300,0,0,8,0,5a,64,5a,0,0,a,68
55343,0,301,0,0,3,80,8,0
55345,1,401,0,0,8,64,a0,0,0,50,0,0,0
55348,1,201,0,0,6,72,1,4e,2,2,0
55360,1,203,0,0,8,c7,4,90,ec,a,0,0,0
55365,1,400,0,0,8,1,0,4c,0,0,0,0,0
55393,0,300,0,0,8,0,5a,64,5a,0,0,a,79
55393,0,301,0,0,3,88,9,0
55425,1,403,0,0,8,63,0,0,0,20,e2,9,0
55443,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
55443,0,301,0,0,3,c6,a,0
55445,1,401,0,0,8,64,a0,0,0,50,0,0,0
55448,1,201,0,0,6,72,1,ea,1,2,0
55460,1,203,0,0,8,c0,4,50,28,a,0,0,0
55465,1,400,0,0,8,1,0,4c,0,0,0,0,0
55493,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
55493,0,301,0,0,3,43,b,0
55543,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
55543,0,301,0,0,3,b5,c,0
55545,1,401,0,0,8,62,a0,0,0,50,0,0,0
55548,1,201,0,0,6,72,1,fe,1,2,0
55560,1,203,0,0,8,be,4,30,c6,9,0,0,0
55565,1,400,0,0,8,1,0,4c,0,0,0,0,0
55593,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
55593,0,301,0,0,3,4e,d,0
55643,0,300,0,0,8,0,5a,64,5a,0,0,a,e
55643,0,301,0,0,3,1d,e,0
55645,1,401,0,0,8,62,a0,0,0,50,0,0,0
55648,1,201,0,0,6,72,1,8,2,2,0
55660,1,203,0,0,8,b5,4,40,f7,9,0,0,0
55665,1,400,0,0,8,1,0,4c,0,0,0,0,0
55693,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
55693,0,301,0,0,3,e8,f,0
55743,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
55743,0,301,0,0,3,e2,0,0
55745,1,401,0,0,8,62,a0,0,0,50,0,0,0
55748,1,201,0,0,6,72,1,9e,2,2,0
55760,1,203,0,0,8,af,4,0,a7,b,0,0,0
55765,1,400,0,0,8,1,0,4c,0,0,0,0,0
55793,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
55793,0,301,0,0,3,b3,1,0
55843,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
55843,0,301,0,0,3,6b,2,0
55845,1,401,0,0,8,66,a0,0,0,50,0,0,0
55848,1,201,0,0,6,72,1,84,3,2,0
55860,1,203,0,0,8,af,4,88,33,e,0,0,0
55865,1,400,0,0,8,1,0,4c,0,0,0,0,0
55893,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
55893,0,301,0,0,3,96,3,0
55925,1,402,0,0,8,64,0,0,0,8,df,9,0
55943,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
55943,0,301,0,0,3,3,4,0
55945,1,401,0,0,8,66,a0,0,0,50,0,0,0
55948,1,201,0,0,6,72,1,ba,4,2,0
55960,1,203,0,0,8,bb,4,30,a,16,0,0,0
55965,1,400,0,0,8,1,0,4c,0,0,0,0,0
55972,1,204,0,0,8,0,0,0,0,0,0,40,0
55981,1,669,0,0,3,2f,0,0
55984,1,202,0,0,8,e2,15,0,0,16,fe,1a,0
55993,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
55993,0,301,0,0,3,54,5,0
56043,0,300,0,0,8,0,5a,64,5a,0,0,a,86
56043,0,301,0,0,3,f5,6,0
56046,1,401,0,0,8,64,a0,0,0,50,0,0,0
56048,1,201,0,0,6,72,1,cc,6,2,0
56060,1,203,0,0,8,df,4,d0,27,21,0,0,0
56066,1,400,0,0,8,1,0,4c,0,0,0,0,0
56093,0,300,0,0,8,0,5a,64,5a,0,0,a,97
56093,0,301,0,0,3,b8,7,0
56097,0,404,0,0,2,4a,0
56098,1,405,0,0,8,4a,0,0,0,1c,0,0,0
56127,0,404,0,0,2,2,30
56128,1,405,0,0,7,2,30,0,3,0,0,0
56143,0,300,0,0,8,0,5a,64,5a,0,0,a,68
56143,0,301,0,0,3,80,8,0
56146,1,401,0,0,8,64,a0,0,0,50,0,0,0
56148,1,201,0,0,6,72,1,ea,6,2,0
56157,0,404,0,0,2,44,0
56158,1,405,0,0,6,44,0,0,0,48,46
56160,1,203,0,0,8,fb,4,b8,3,23,0,0,0
56166,1,400,0,0,8,1,0,4c,0,0,0,0,0
56187,0,404,0,0,2,1,0
56188,1,405,0,0,8,1,0,0,0,0,4,6,4
56193,0,300,0,0,8,0,5a,64,5a,0,0,a,79
56193,0,301,0,0,3,88,9,0
56217,0,404,0,0,2,a3,1
56218,1,405,0,0,5,a3,1,0,0,6
56243,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
56243,0,301,0,0,3,c6,a,0
56246,1,401,0,0,8,64,a0,0,0,51,0,0,0
56247,0,404,0,0,2,20,0
56248,1,405,0,0,8,20,0,0,0,32,31,31,46
56248,1,201,0,0,6,72,1,e6,5,2,0
56260,1,203,0,0,8,48,5,48,d5,1f,0,0,0
56266,1,400,0,0,8,1,0,4c,0,0,0,0,0
56277,0,404,0,0,2,21,0
56278,1,405,0,0,8,21,0,0,0,46,56,41,31
56293,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
56293,0,301,0,0,3,43,b,0
56307,0,404,0,0,2,22,0
56308,1,405,0,0,8,22,0,0,0,30,30,31,32
56337,0,404,0,0,2,23,0
56338,1,405,0,0,8,23,0,0,0,38,30,30,30
56343,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
56343,0,301,0,0,3,b5,c,0
56346,1,401,0,0,8,66,a0,0,0,51,0,0,0
56348,1,201,0,0,6,86,1,f6,4,2,0
56360,1,203,0,0,8,72,5,d8,a6,1c,0,0,0
56366,1,400,0,0,8,1,0,4c,0,0,0,0,0
56367,0,404,0,0,2,24,0
56368,1,405,0,0,8,24,0,0,0,30,30,30,30
56393,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
56393,0,301,0,0,3,4e,d,0
56397,0,404,0,0,2,25,0
56398,1,405,0,0,8,25,0,0,0,30,30,30,30
56426,1,403,0,0,8,63,0,0,0,20,e2,9,0
56428,0,404,0,0,2,26,0
56428,1,405,0,0,8,26,0,0,0,30,30,30,30
56443,0,300,0,0,8,0,5a,64,5a,0,0,a,e
56443,0,301,0,0,3,1d,e,0
56446,1,401,0,0,8,66,a0,0,0,51,0,0,0
56448,1,201,0,0,6,86,1,e2,4,2,0
56457,0,404,0,0,2,27,0
56458,1,405,0,0,6,27,0,0,0,30,30
56460,1,203,0,0,8,d3,5,60,bf,1c,0,0,0
56466,1,400,0,0,8,1,0,4c,0,0,0,0,0
56487,0,404,0,0,2,4c,0
56488,1,405,0,0,8,4c,0,0,0,11,24,0,0
56493,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
56493,0,301,0,0,3,e8,f,0
56517,0,404,0,0,2,46,0
56518,1,405,0,0,5,46,0,0,0,0
56543,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
56543,0,301,0,0,3,e2,0,0
56546,1,401,0,0,8,64,a0,0,0,50,0,0,0
56547,0,404,0,0,2,4d,0
56548,1,201,0,0,6,86,1,8c,5,2,0
56548,1,405,0,0,8,4d,0,0,0,0,0,0,0
56560,1,203,0,0,8,b,6,54,e7,1e,0,0,0
56566,1,400,0,0,8,1,0,4c,0,0,0,0,0
56577,0,404,0,0,2,50,0
56578,1,405,0,0,8,50,0,0,0,9e,0,a0,0
56593,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
56593,0,301,0,0,3,b3,1,0
56607,0,404,0,0,2,2,0
56608,1,405,0,0,8,2,0,0,0,53,49,43,54
56643,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
56643,0,301,0,0,3,6b,2,0
56646,1,401,0,0,8,64,a0,0,0,50,0,0,0
56648,1,201,0,0,6,86,1,5a,5,2,0
56660,1,203,0,0,8,8c,6,e0,2f,23,0,0,0
56666,1,400,0,0,8,1,0,4c,0,0,0,0,0
56693,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
56693,0,301,0,0,3,96,3,0
56743,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
56743,0,301,0,0,3,3,4,0
56746,1,401,0,0,8,64,a0,0,0,50,0,0,0
56748,1,201,0,0,6,86,1,74,4,2,0
56760,1,203,0,0,8,d2,6,98,ca,20,0,0,0
56766,1,400,0,0,8,1,0,4c,0,0,0,0,0
56793,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
56793,0,301,0,0,3,54,5,0
56843,0,300,0,0,8,0,5a,64,5a,0,0,a,86
56843,0,301,0,0,3,f5,6,0
56846,1,401,0,0,8,66,a0,0,0,50,0,0,0
56848,1,201,0,0,6,86,1,48,3,2,0
56860,1,203,0,0,8,41,7,0,99,1b,0,0,0
56866,1,400,0,0,8,1,0,4c,0,0,0,0,0
56893,0,300,0,0,8,0,5a,64,5a,0,0,a,97
56893,0,301,0,0,3,b8,7,0
56926,1,402,0,0,8,64,0,0,0,8,df,9,0
56943,0,300,0,0,8,0,5a,64,5a,0,0,a,68
56943,0,301,0,0,3,80,8,0
56947,1,401,0,0,8,66,a0,0,0,50,0,0,0
56948,1,201,0,0,6,86,1,bc,2,2,0
56960,1,203,0,0,8,97,7,80,c5,15,0,0,0
56967,1,400,0,0,8,1,0,4c,0,0,0,0,0
56972,1,204,0,0,8,0,0,0,0,0,0,0,0
56984,1,202,0,0,8,e2,15,0,0,18,fe,1a,0
56993,0,300,0,0,8,0,5a,64,5a,0,0,a,79
56993,0,301,0,0,3,88,9,0
56996,1,666,0,0,8,52,8,1,5,52,57,12,44
57008,1,665,0,0,8,0,0,0,53,4c,18,53,0
57020,1,200,0,0,8,64,0,8,df,9,0,0,0
57043,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
57043,0,301,0,0,3,c6,a,0
57047,1,401,0,0,8,64,a0,0,0,50,0,0,0
57048,1,201,0,0,6,86,1,38,4,2,0
57060,1,203,0,0,8,c1,7,d4,24,1c,0,0,0
57067,1,400,0,0,8,1,0,4c,0,0,0,0,0
57093,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
57093,0,301,0,0,3,43,b,0
57143,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
57143,0,301,0,0,3,b5,c,0
57147,1,401,0,0,8,64,a0,0,0,50,0,0,0
57148,1,201,0,0,6,86,1,86,6,2,0
57160,1,203,0,0,8,2b,8,d8,68,36,0,0,0
57167,1,400,0,0,8,1,0,4c,0,0,0,0,0
57193,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
57193,0,301,0,0,3,4e,d,0
57243,0,300,0,0,8,0,5a,64,5a,0,0,a,e
57243,0,301,0,0,3,1d,e,0
57247,1,401,0,0,8,64,a0,0,0,50,0,0,0
57248,1,201,0,0,6,86,1,9a,6,2,0
57260,1,203,0,0,8,63,8,18,4,39,0,0,0
57267,1,400,0,0,8,1,0,4c,0,0,0,0,0
57293,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
57293,0,301,0,0,3,e8,f,0
57343,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
57343,0,301,0,0,3,e2,0,0
57347,1,401,0,0,8,68,a0,0,0,50,0,0,0
57348,1,201,0,0,6,86,1,dc,5,2,0
57360,1,203,0,0,8,d1,8,e8,99,36,0,0,0
57367,1,400,0,0,8,1,0,4c,0,0,0,0,0
57393,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
57393,0,301,0,0,3,b3,1,0
57427,1,403,0,0,8,63,0,0,0,20,e2,9,0
57443,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
57443,0,301,0,0,3,6b,2,0
57447,1,401,0,0,8,68,a0,0,0,50,0,0,0
57448,1,201,0,0,6,c6,2,6a,4,2,0
57460,1,203,0,0,8,5,9,78,f,2c,0,0,0
57467,1,400,0,0,8,1,0,4c,0,0,0,0,0
57493,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
57493,0,301,0,0,3,96,3,0
57543,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
57544,0,301,0,0,3,3,4,0
57547,1,401,0,0,8,66,a0,0,0,51,0,0,0
57548,1,201,0,0,6,c6,2,56,4,2,0
57560,1,203,0,0,8,80,9,e0,9c,2d,0,0,0
57567,1,400,0,0,8,1,0,4c,0,0,0,0,0
57593,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
57593,0,301,0,0,3,54,5,0
57643,0,300,0,0,8,0,5a,64,5a,0,0,a,86
57644,0,301,0,0,3,f5,6,0
57647,1,401,0,0,8,66,a0,0,0,51,0,0,0
57648,1,201,0,0,6,c6,2,88,4,2,0
57660,1,203,0,0,8,9,a,78,ac,2c,0,0,0
57667,1,400,0,0,8,1,0,4c,0,0,0,0,0
57693,0,300,0,0,8,0,5a,64,5a,0,0,a,97
57693,0,301,0,0,3,b8,7,0
57743,0,300,0,0,8,0,5a,64,5a,0,0,a,68
57744,0,301,0,0,3,80,8,0
57747,1,401,0,0,8,66,a0,0,0,50,0,0,0
57748,1,201,0,0,6,c6,2,94,2,2,0
57760,1,203,0,0,8,34,a,d0,50,1f,0,0,0
57767,1,400,0,0,8,1,0,4c,0,0,0,0,0
57793,0,300,0,0,8,0,5a,64,5a,0,0,a,79
57794,0,301,0,0,3,88,9,0
57843,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
57844,0,301,0,0,3,c6,a,0
57847,1,401,0,0,8,66,a0,0,0,50,0,0,0
57848,1,201,0,0,6,c6,2,da,2,2,0
57860,1,203,0,0,8,84,a,70,c7,1e,0,0,0
57868,1,400,0,0,8,1,0,4c,0,0,0,0,0
57893,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
57893,0,301,0,0,3,43,b,0
57928,1,402,0,0,8,64,0,0,0,8,df,9,0
57943,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
57944,0,301,0,0,3,b5,c,0
57948,1,401,0,0,8,66,a0,0,0,50,0,0,0
57948,1,201,0,0,6,c6,2,82,5,2,0
57960,1,203,0,0,8,b9,a,64,a0,37,0,0,0
57968,1,400,0,0,8,1,0,4c,0,0,0,0,0
57972,1,204,0,0,8,0,0,0,0,0,0,0,0
57984,1,202,0,0,8,e2,15,0,0,1a,fe,1a,0
57993,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
57994,0,301,0,0,3,4e,d,0
58043,0,300,0,0,8,0,5a,64,5a,0,0,a,e
58043,0,301,0,0,3,1d,e,0
58048,1,401,0,0,8,66,a0,0,0,50,0,0,0
58048,1,201,0,0,6,c6,2,54,6,2,0
58060,1,203,0,0,8,c,b,48,c3,4a,0,0,0
58068,1,400,0,0,8,1,0,4c,0,0,0,0,0
58093,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
58094,0,301,0,0,3,e8,f,0
58143,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
58144,0,301,0,0,3,e2,0,0
58148,1,401,0,0,8,66,a0,0,0,50,0,0,0
58148,1,201,0,0,6,c6,2,f6,4,2,0
58160,1,203,0,0,8,3a,b,90,d,3f,0,0,0
58168,1,400,0,0,8,1,0,4c,0,0,0,0,0
58193,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
58194,0,301,0,0,3,b3,1,0
